Robot has been awakened!
Kenobi start position Row: 8, Column 8
Kenobi moved down to (8, 8) | Reward: -2.0 | Distance to food: 3
Kenobi moved left to (8, 7) | Reward: -2.0 | Distance to food: 4
Kenobi moved up to (7, 7) | Reward: 2.0 | Distance to food: 3
Kenobi moved left to (7, 6) | Reward: -2.0 | Distance to food: 4
Kenobi moved left to (7, 5) | Reward: -2.0 | Distance to food: 5
Kenobi moved up to (6, 5) | Reward: 2.0 | Distance to food: 4
Kenobi moved up to (5, 5) | Reward: 2.0 | Distance to food: 3
Kenobi moved down to (6, 5) | Reward: -2.0 | Distance to food: 4
Kenobi moved up to (5, 5) | Reward: 2.0 | Distance to food: 3
Kenobi moved left to (5, 4) | Reward: -2.0 | Distance to food: 4
Kenobi moved up to (4, 4) | Reward: -2.0 | Distance to food: 5
Kenobi moved down to (5, 4) | Reward: 2.0 | Distance to food: 4
Kenobi moved down to (6, 4) | Reward: -2.0 | Distance to food: 5
Kenobi moved up to (5, 4) | Reward: 2.0 | Distance to food: 4
Kenobi moved right to (5, 5) | Reward: 2.0 | Distance to food: 3
Kenobi moved right to (5, 6) | Reward: 2.0 | Distance to food: 2
Kenobi moved right to (5, 7) | Reward: 2.0 | Distance to food: 1
Kenobi moved down to (6, 7) | Reward: -2.0 | Distance to food: 2
Kenobi moved left to (6, 6) | Reward: -2.0 | Distance to food: 3
Kenobi moved down to (7, 6) | Reward: -2.0 | Distance to food: 4
Kenobi moved left to (7, 5) | Reward: -2.0 | Distance to food: 5
Kenobi moved left to (7, 4) | Reward: -2.0 | Distance to food: 6
Kenobi moved right to (7, 5) | Reward: 2.0 | Distance to food: 5
Kenobi moved left to (7, 4) | Reward: -2.0 | Distance to food: 6
Kenobi moved down to (8, 4) | Reward: -2.0 | Distance to food: 7
Kenobi moved right to (8, 5) | Reward: 2.0 | Distance to food: 6
Kenobi moved left to (8, 4) | Reward: -2.0 | Distance to food: 7
Kenobi moved up to (7, 4) | Reward: 2.0 | Distance to food: 6
Kenobi moved right to (7, 5) | Reward: 2.0 | Distance to food: 5
Kenobi moved left to (7, 4) | Reward: -2.0 | Distance to food: 6
Kenobi moved right to (7, 5) | Reward: 2.0 | Distance to food: 5
Kenobi moved up to (6, 5) | Reward: 2.0 | Distance to food: 4
Kenobi moved right to (6, 6) | Reward: 2.0 | Distance to food: 3
Kenobi moved left to (6, 5) | Reward: -2.0 | Distance to food: 4
Kenobi moved left to (6, 4) | Reward: -2.0 | Distance to food: 5
Kenobi moved down to (7, 4) | Reward: -2.0 | Distance to food: 6
Kenobi moved right to (7, 5) | Reward: 2.0 | Distance to food: 5
Kenobi moved left to (7, 4) | Reward: -2.0 | Distance to food: 6
Kenobi moved down to (8, 4) | Reward: -2.0 | Distance to food: 7
Kenobi moved left to (8, 3) | Reward: -2.0 | Distance to food: 8
Kenobi moved up to (7, 3) | Reward: 2.0 | Distance to food: 7
Kenobi moved right to (7, 4) | Reward: 2.0 | Distance to food: 6
Kenobi moved left to (7, 3) | Reward: -2.0 | Distance to food: 7
Kenobi moved right to (7, 4) | Reward: 2.0 | Distance to food: 6
Kenobi moved left to (7, 3) | Reward: -2.0 | Distance to food: 7
Kenobi moved up to (6, 3) | Reward: 2.0 | Distance to food: 6
Kenobi moved left to (6, 2) | Reward: -2.0 | Distance to food: 7
Kenobi moved right to (6, 3) | Reward: 2.0 | Distance to food: 6
Kenobi moved up to (5, 3) | Reward: 2.0 | Distance to food: 5
Kenobi moved down to (6, 3) | Reward: -2.0 | Distance to food: 6
Kenobi moved right to (6, 4) | Reward: 2.0 | Distance to food: 5
Kenobi moved down to (7, 4) | Reward: -2.0 | Distance to food: 6
Kenobi moved right to (7, 5) | Reward: 2.0 | Distance to food: 5
Kenobi moved right to (7, 6) | Reward: 2.0 | Distance to food: 4
Kenobi moved down to (8, 6) | Reward: -2.0 | Distance to food: 5
Kenobi moved up to (7, 6) | Reward: 2.0 | Distance to food: 4
Kenobi moved up to (6, 6) | Reward: 2.0 | Distance to food: 3
Kenobi moved up to (5, 6) | Reward: 2.0 | Distance to food: 2
Kenobi moved up to (4, 6) | Reward: -2.0 | Distance to food: 3
Kenobi moved left to (4, 5) | Reward: -2.0 | Distance to food: 4
Kenobi moved up to (3, 5) | Reward: -2.0 | Distance to food: 5
Kenobi moved left to (3, 4) | Reward: -2.0 | Distance to food: 6
Kenobi moved up to (2, 4) | Reward: -2.0 | Distance to food: 7
Kenobi moved right to (2, 5) | Reward: 2.0 | Distance to food: 6
Kenobi moved down to (3, 5) | Reward: 2.0 | Distance to food: 5
Kenobi moved right to (3, 6) | Reward: 2.0 | Distance to food: 4
Kenobi moved left to (3, 5) | Reward: -2.0 | Distance to food: 5
Kenobi moved up to (2, 5) | Reward: -2.0 | Distance to food: 6
Kenobi moved left to (2, 4) | Reward: -2.0 | Distance to food: 7
Kenobi moved right to (2, 5) | Reward: 2.0 | Distance to food: 6
Kenobi moved left to (2, 4) | Reward: -2.0 | Distance to food: 7
Kenobi moved up to (1, 4) | Reward: -2.0 | Distance to food: 8
Kenobi moved left to (1, 3) | Reward: -2.0 | Distance to food: 9
Kenobi moved down to (2, 3) | Reward: 2.0 | Distance to food: 8
Kenobi moved left to (2, 2) | Reward: -2.0 | Distance to food: 9
Kenobi moved up to (1, 2) | Reward: -2.0 | Distance to food: 10
Kenobi moved up to (0, 2) | Reward: -2.0 | Distance to food: 11
WALL HIT! Kenobi crashed into the wall. Final score: 0
=== Episode 7 started ===
Kenobi moved up to (7, 8) | Reward: -2.0 | Distance to food: 9
Kenobi moved down to (8, 8) | Reward: 2.0 | Distance to food: 8
Kenobi moved left to (8, 7) | Reward: 2.0 | Distance to food: 7
Kenobi moved up to (7, 7) | Reward: -2.0 | Distance to food: 8
Kenobi moved up to (6, 7) | Reward: -2.0 | Distance to food: 9
Kenobi moved down to (7, 7) | Reward: 2.0 | Distance to food: 8
Kenobi moved down to (8, 7) | Reward: 2.0 | Distance to food: 7
Kenobi moved down to (9, 7) | Reward: 2.0 | Distance to food: 6
Kenobi moved left to (9, 6) | Reward: 2.0 | Distance to food: 5
Kenobi moved down to (10, 6) | Reward: 2.0 | Distance to food: 4
Kenobi moved down to (11, 6) | Reward: 2.0 | Distance to food: 3
Kenobi moved up to (10, 6) | Reward: -2.0 | Distance to food: 4
Kenobi moved right to (10, 7) | Reward: -2.0 | Distance to food: 5
Kenobi moved up to (9, 7) | Reward: -2.0 | Distance to food: 6
Kenobi moved down to (10, 7) | Reward: 2.0 | Distance to food: 5
Kenobi moved right to (10, 8) | Reward: -2.0 | Distance to food: 6
Kenobi moved right to (10, 9) | Reward: -2.0 | Distance to food: 7
Kenobi moved right to (10, 10) | Reward: -2.0 | Distance to food: 8
Kenobi moved down to (11, 10) | Reward: 2.0 | Distance to food: 7
Kenobi moved down to (12, 10) | Reward: 2.0 | Distance to food: 6
Kenobi moved left to (12, 9) | Reward: 2.0 | Distance to food: 5
Kenobi moved up to (11, 9) | Reward: -2.0 | Distance to food: 6
Kenobi moved down to (12, 9) | Reward: 2.0 | Distance to food: 5
Kenobi moved up to (11, 9) | Reward: -2.0 | Distance to food: 6
Kenobi moved down to (12, 9) | Reward: 2.0 | Distance to food: 5
Kenobi moved up to (11, 9) | Reward: -2.0 | Distance to food: 6
Kenobi moved left to (11, 8) | Reward: 2.0 | Distance to food: 5
Kenobi moved down to (12, 8) | Reward: 2.0 | Distance to food: 4
Kenobi moved left to (12, 7) | Reward: 2.0 | Distance to food: 3
Kenobi moved up to (11, 7) | Reward: -2.0 | Distance to food: 4
Kenobi moved left to (11, 6) | Reward: 2.0 | Distance to food: 3
Kenobi moved up to (10, 6) | Reward: -2.0 | Distance to food: 4
Kenobi moved right to (10, 7) | Reward: -2.0 | Distance to food: 5
Kenobi moved down to (11, 7) | Reward: 2.0 | Distance to food: 4
Kenobi moved right to (11, 8) | Reward: -2.0 | Distance to food: 5
Kenobi moved down to (12, 8) | Reward: 2.0 | Distance to food: 4
Kenobi moved up to (11, 8) | Reward: -2.0 | Distance to food: 5
Kenobi moved down to (12, 8) | Reward: 2.0 | Distance to food: 4
Kenobi moved up to (11, 8) | Reward: -2.0 | Distance to food: 5
Kenobi moved right to (11, 9) | Reward: -2.0 | Distance to food: 6
Kenobi moved right to (11, 10) | Reward: -2.0 | Distance to food: 7
Kenobi moved down to (12, 10) | Reward: 2.0 | Distance to food: 6
Kenobi moved right to (12, 11) | Reward: -2.0 | Distance to food: 7
Kenobi moved left to (12, 10) | Reward: 2.0 | Distance to food: 6
Kenobi moved right to (12, 11) | Reward: -2.0 | Distance to food: 7
Kenobi moved left to (12, 10) | Reward: 2.0 | Distance to food: 6
Kenobi moved up to (11, 10) | Reward: -2.0 | Distance to food: 7
Kenobi moved up to (10, 10) | Reward: -2.0 | Distance to food: 8
Kenobi moved right to (10, 11) | Reward: -2.0 | Distance to food: 9
Kenobi moved right to (10, 12) | Reward: -2.0 | Distance to food: 10
Kenobi moved down to (11, 12) | Reward: 2.0 | Distance to food: 9
Kenobi moved right to (11, 13) | Reward: -2.0 | Distance to food: 10
Kenobi moved down to (12, 13) | Reward: 2.0 | Distance to food: 9
Kenobi moved left to (12, 12) | Reward: 2.0 | Distance to food: 8
Kenobi moved right to (12, 13) | Reward: -2.0 | Distance to food: 9
Kenobi moved down to (13, 13) | Reward: 2.0 | Distance to food: 8
Kenobi moved right to (13, 14) | Reward: -2.0 | Distance to food: 9
Kenobi moved down to (14, 14) | Reward: 2.0 | Distance to food: 8
Kenobi moved down to (15, 14) | Reward: -2.0 | Distance to food: 9
Kenobi moved up to (14, 14) | Reward: 2.0 | Distance to food: 8
Kenobi moved down to (15, 14) | Reward: -2.0 | Distance to food: 9
Kenobi moved up to (14, 14) | Reward: 2.0 | Distance to food: 8
Kenobi moved left to (14, 13) | Reward: 2.0 | Distance to food: 7
Kenobi moved up to (13, 13) | Reward: -2.0 | Distance to food: 8
Kenobi moved left to (13, 12) | Reward: 2.0 | Distance to food: 7
Kenobi moved right to (13, 13) | Reward: -2.0 | Distance to food: 8
Kenobi moved up to (12, 13) | Reward: -2.0 | Distance to food: 9
Kenobi moved left to (12, 12) | Reward: 2.0 | Distance to food: 8
Kenobi moved up to (11, 12) | Reward: -2.0 | Distance to food: 9
Kenobi moved up to (10, 12) | Reward: -2.0 | Distance to food: 10
Kenobi moved left to (10, 11) | Reward: 2.0 | Distance to food: 9
Kenobi moved right to (10, 12) | Reward: -2.0 | Distance to food: 10
Kenobi moved up to (9, 12) | Reward: -2.0 | Distance to food: 11
Kenobi moved right to (9, 13) | Reward: -2.0 | Distance to food: 12
Kenobi moved up to (8, 13) | Reward: -2.0 | Distance to food: 13
Kenobi moved up to (7, 13) | Reward: -2.0 | Distance to food: 14
Kenobi moved left to (7, 12) | Reward: 2.0 | Distance to food: 13
Kenobi moved left to (7, 11) | Reward: 2.0 | Distance to food: 12
Kenobi moved up to (6, 11) | Reward: -2.0 | Distance to food: 13
Kenobi moved up to (5, 11) | Reward: -2.0 | Distance to food: 14
Kenobi moved left to (5, 10) | Reward: 2.0 | Distance to food: 13
Kenobi moved right to (5, 11) | Reward: -2.0 | Distance to food: 14
Kenobi moved up to (4, 11) | Reward: -2.0 | Distance to food: 15
Kenobi moved up to (3, 11) | Reward: -2.0 | Distance to food: 16
Kenobi moved left to (3, 10) | Reward: 2.0 | Distance to food: 15
Kenobi moved up to (2, 10) | Reward: -2.0 | Distance to food: 16
Kenobi moved right to (2, 11) | Reward: -2.0 | Distance to food: 17
Kenobi moved up to (1, 11) | Reward: -2.0 | Distance to food: 18
Kenobi moved down to (2, 11) | Reward: 2.0 | Distance to food: 17
Kenobi moved right to (2, 12) | Reward: -2.0 | Distance to food: 18
Kenobi moved left to (2, 11) | Reward: 2.0 | Distance to food: 17
Kenobi moved down to (3, 11) | Reward: 2.0 | Distance to food: 16
Kenobi moved right to (3, 12) | Reward: -2.0 | Distance to food: 17
Kenobi moved down to (4, 12) | Reward: 2.0 | Distance to food: 16
Kenobi moved up to (3, 12) | Reward: -2.0 | Distance to food: 17
Kenobi moved up to (2, 12) | Reward: -2.0 | Distance to food: 18
Kenobi moved right to (2, 13) | Reward: -2.0 | Distance to food: 19
Kenobi moved right to (2, 14) | Reward: -2.0 | Distance to food: 20
Kenobi moved left to (2, 13) | Reward: 2.0 | Distance to food: 19
Kenobi moved right to (2, 14) | Reward: -2.0 | Distance to food: 20
Kenobi moved left to (2, 13) | Reward: 2.0 | Distance to food: 19
Kenobi moved right to (2, 14) | Reward: -2.0 | Distance to food: 20
Kenobi moved left to (2, 13) | Reward: 2.0 | Distance to food: 19
Kenobi moved right to (2, 14) | Reward: -2.0 | Distance to food: 20
Kenobi moved up to (1, 14) | Reward: -2.0 | Distance to food: 21
Kenobi moved up to (0, 14) | Reward: -2.0 | Distance to food: 22
WALL HIT! Kenobi crashed into the wall. Final score: 0
=== Episode 8 started ===
Kenobi moved down to (9, 8) | Reward: -2.0 | Distance to food: 7
Kenobi moved up to (8, 8) | Reward: 2.0 | Distance to food: 6
Kenobi moved down to (9, 8) | Reward: -2.0 | Distance to food: 7
Kenobi moved up to (8, 8) | Reward: 2.0 | Distance to food: 6
Kenobi moved up to (7, 8) | Reward: -2.0 | Distance to food: 7
Kenobi moved right to (7, 9) | Reward: -2.0 | Distance to food: 8
Kenobi moved up to (6, 9) | Reward: -2.0 | Distance to food: 9
Kenobi moved down to (7, 9) | Reward: 2.0 | Distance to food: 8
Kenobi moved up to (6, 9) | Reward: -2.0 | Distance to food: 9
Kenobi moved left to (6, 8) | Reward: 2.0 | Distance to food: 8
Kenobi moved right to (6, 9) | Reward: -2.0 | Distance to food: 9
Kenobi moved down to (7, 9) | Reward: 2.0 | Distance to food: 8
Kenobi moved up to (6, 9) | Reward: -2.0 | Distance to food: 9
Kenobi moved left to (6, 8) | Reward: 2.0 | Distance to food: 8
Kenobi moved left to (6, 7) | Reward: 2.0 | Distance to food: 7
Kenobi moved down to (7, 7) | Reward: 2.0 | Distance to food: 6
Kenobi moved left to (7, 6) | Reward: 2.0 | Distance to food: 5
Kenobi moved up to (6, 6) | Reward: -2.0 | Distance to food: 6
Kenobi moved down to (7, 6) | Reward: 2.0 | Distance to food: 5
Kenobi moved down to (8, 6) | Reward: 2.0 | Distance to food: 4
Kenobi moved down to (9, 6) | Reward: -2.0 | Distance to food: 5
Kenobi moved right to (9, 7) | Reward: -2.0 | Distance to food: 6
Kenobi moved down to (10, 7) | Reward: -2.0 | Distance to food: 7
Kenobi moved down to (11, 7) | Reward: -2.0 | Distance to food: 8
Kenobi moved up to (10, 7) | Reward: 2.0 | Distance to food: 7
Kenobi moved down to (11, 7) | Reward: -2.0 | Distance to food: 8
Kenobi moved up to (10, 7) | Reward: 2.0 | Distance to food: 7
Kenobi moved right to (10, 8) | Reward: -2.0 | Distance to food: 8
Kenobi moved right to (10, 9) | Reward: -2.0 | Distance to food: 9
Kenobi moved down to (11, 9) | Reward: -2.0 | Distance to food: 10
Kenobi moved up to (10, 9) | Reward: 2.0 | Distance to food: 9
Kenobi moved down to (11, 9) | Reward: -2.0 | Distance to food: 10
Kenobi moved up to (10, 9) | Reward: 2.0 | Distance to food: 9
Kenobi moved down to (11, 9) | Reward: -2.0 | Distance to food: 10
Kenobi moved down to (12, 9) | Reward: -2.0 | Distance to food: 11
Kenobi moved left to (12, 8) | Reward: 2.0 | Distance to food: 10
Kenobi moved down to (13, 8) | Reward: -2.0 | Distance to food: 11
Kenobi moved right to (13, 9) | Reward: -2.0 | Distance to food: 12
Kenobi moved right to (13, 10) | Reward: -2.0 | Distance to food: 13
Kenobi moved down to (14, 10) | Reward: -2.0 | Distance to food: 14
Kenobi moved down to (15, 10) | Reward: -2.0 | Distance to food: 15
WALL HIT! Kenobi crashed into the wall. Final score: 0
=== Episode 9 started ===
Kenobi moved right to (8, 9) | Reward: 2.0 | Distance to food: 3
Kenobi moved down to (9, 9) | Reward: 2.0 | Distance to food: 2
Kenobi moved left to (9, 8) | Reward: -2.0 | Distance to food: 3
Kenobi moved up to (8, 8) | Reward: -2.0 | Distance to food: 4
Kenobi moved left to (8, 7) | Reward: -2.0 | Distance to food: 5
Kenobi moved down to (9, 7) | Reward: 2.0 | Distance to food: 4
Kenobi moved right to (9, 8) | Reward: 2.0 | Distance to food: 3
Kenobi moved right to (9, 9) | Reward: 2.0 | Distance to food: 2
Kenobi moved down to (10, 9) | Reward: -2.0 | Distance to food: 3
Kenobi moved left to (10, 8) | Reward: -2.0 | Distance to food: 4
Kenobi moved left to (10, 7) | Reward: -2.0 | Distance to food: 5
Kenobi moved down to (11, 7) | Reward: -2.0 | Distance to food: 6
Kenobi moved up to (10, 7) | Reward: 2.0 | Distance to food: 5
Kenobi moved right to (10, 8) | Reward: 2.0 | Distance to food: 4
Kenobi moved down to (11, 8) | Reward: -2.0 | Distance to food: 5
Kenobi moved up to (10, 8) | Reward: 2.0 | Distance to food: 4
Kenobi moved right to (10, 9) | Reward: 2.0 | Distance to food: 3
Kenobi moved left to (10, 8) | Reward: -2.0 | Distance to food: 4
Kenobi moved down to (11, 8) | Reward: -2.0 | Distance to food: 5
Kenobi moved right to (11, 9) | Reward: 2.0 | Distance to food: 4
Kenobi moved right to (11, 10) | Reward: 2.0 | Distance to food: 3
Kenobi moved right to (11, 11) | Reward: 2.0 | Distance to food: 2
Kenobi moved left to (11, 10) | Reward: -2.0 | Distance to food: 3
Kenobi moved right to (11, 11) | Reward: 2.0 | Distance to food: 2
Kenobi moved up to (10, 11) | Reward: 2.0 | Distance to food: 1
FOOD COLLECTED! Score: 1
Kenobi moved up to (9, 11) | Reward: 10.0 | Distance to food: 8
Kenobi moved right to (9, 12) | Reward: -2.0 | Distance to food: 9
Kenobi moved left to (9, 11) | Reward: 2.0 | Distance to food: 8
Kenobi moved down to (10, 11) | Reward: -2.0 | Distance to food: 9
Kenobi moved left to (10, 10) | Reward: 2.0 | Distance to food: 8
Kenobi moved up to (9, 10) | Reward: 2.0 | Distance to food: 7
Kenobi moved up to (8, 10) | Reward: 2.0 | Distance to food: 6
Kenobi moved right to (8, 11) | Reward: -2.0 | Distance to food: 7
Kenobi moved up to (7, 11) | Reward: 2.0 | Distance to food: 6
Kenobi moved up to (6, 11) | Reward: -2.0 | Distance to food: 7
Kenobi moved down to (7, 11) | Reward: 2.0 | Distance to food: 6
Kenobi moved right to (7, 12) | Reward: -2.0 | Distance to food: 7
Kenobi moved right to (7, 13) | Reward: -2.0 | Distance to food: 8
Kenobi moved right to (7, 14) | Reward: -2.0 | Distance to food: 9
Kenobi moved up to (6, 14) | Reward: -2.0 | Distance to food: 10
Kenobi moved right to (6, 15) | Reward: -2.0 | Distance to food: 11
WALL HIT! Kenobi crashed into the wall. Final score: 1
=== Episode 10 started ===
Kenobi moved right to (8, 9) | Reward: 2.0 | Distance to food: 14
Kenobi moved right to (8, 10) | Reward: 2.0 | Distance to food: 13
Kenobi moved left to (8, 9) | Reward: -2.0 | Distance to food: 14
Kenobi moved left to (8, 8) | Reward: -2.0 | Distance to food: 15
Kenobi moved up to (7, 8) | Reward: 2.0 | Distance to food: 14
Kenobi moved up to (6, 8) | Reward: 2.0 | Distance to food: 13
Kenobi moved right to (6, 9) | Reward: 2.0 | Distance to food: 12
Kenobi moved down to (7, 9) | Reward: -2.0 | Distance to food: 13
Kenobi moved down to (8, 9) | Reward: -2.0 | Distance to food: 14
Kenobi moved left to (8, 8) | Reward: -2.0 | Distance to food: 15
Kenobi moved right to (8, 9) | Reward: 2.0 | Distance to food: 14
Kenobi moved right to (8, 10) | Reward: 2.0 | Distance to food: 13
Kenobi moved left to (8, 9) | Reward: -2.0 | Distance to food: 14
Kenobi moved right to (8, 10) | Reward: 2.0 | Distance to food: 13
Kenobi moved up to (7, 10) | Reward: 2.0 | Distance to food: 12
Kenobi moved left to (7, 9) | Reward: -2.0 | Distance to food: 13
Kenobi moved left to (7, 8) | Reward: -2.0 | Distance to food: 14
Kenobi moved right to (7, 9) | Reward: 2.0 | Distance to food: 13
Kenobi moved up to (6, 9) | Reward: 2.0 | Distance to food: 12
Kenobi moved up to (5, 9) | Reward: 2.0 | Distance to food: 11
Kenobi moved up to (4, 9) | Reward: 2.0 | Distance to food: 10
Kenobi moved up to (3, 9) | Reward: 2.0 | Distance to food: 9
Kenobi moved up to (2, 9) | Reward: 2.0 | Distance to food: 8
Kenobi moved left to (2, 8) | Reward: -2.0 | Distance to food: 9
Kenobi moved down to (3, 8) | Reward: -2.0 | Distance to food: 10
Kenobi moved down to (4, 8) | Reward: -2.0 | Distance to food: 11
Kenobi moved up to (3, 8) | Reward: 2.0 | Distance to food: 10
Kenobi moved left to (3, 7) | Reward: -2.0 | Distance to food: 11
Kenobi moved right to (3, 8) | Reward: 2.0 | Distance to food: 10
Kenobi moved right to (3, 9) | Reward: 2.0 | Distance to food: 9
Kenobi moved up to (2, 9) | Reward: 2.0 | Distance to food: 8
Kenobi moved left to (2, 8) | Reward: -2.0 | Distance to food: 9
Kenobi moved right to (2, 9) | Reward: 2.0 | Distance to food: 8
Kenobi moved down to (3, 9) | Reward: -2.0 | Distance to food: 9
Kenobi moved down to (4, 9) | Reward: -2.0 | Distance to food: 10
Kenobi moved left to (4, 8) | Reward: -2.0 | Distance to food: 11
Kenobi moved up to (3, 8) | Reward: 2.0 | Distance to food: 10
Kenobi moved right to (3, 9) | Reward: 2.0 | Distance to food: 9
Kenobi moved down to (4, 9) | Reward: -2.0 | Distance to food: 10
Kenobi moved right to (4, 10) | Reward: 2.0 | Distance to food: 9
Kenobi moved down to (5, 10) | Reward: -2.0 | Distance to food: 10
Kenobi moved down to (6, 10) | Reward: -2.0 | Distance to food: 11
Kenobi moved left to (6, 9) | Reward: -2.0 | Distance to food: 12
Kenobi moved right to (6, 10) | Reward: 2.0 | Distance to food: 11
Kenobi moved left to (6, 9) | Reward: -2.0 | Distance to food: 12
Kenobi moved left to (6, 8) | Reward: -2.0 | Distance to food: 13
Kenobi moved down to (7, 8) | Reward: -2.0 | Distance to food: 14
Kenobi moved right to (7, 9) | Reward: 2.0 | Distance to food: 13
Kenobi moved down to (8, 9) | Reward: -2.0 | Distance to food: 14
Kenobi moved right to (8, 10) | Reward: 2.0 | Distance to food: 13
Kenobi moved right to (8, 11) | Reward: 2.0 | Distance to food: 12
Kenobi moved right to (8, 12) | Reward: 2.0 | Distance to food: 11
Kenobi moved right to (8, 13) | Reward: 2.0 | Distance to food: 10
Kenobi moved down to (9, 13) | Reward: -2.0 | Distance to food: 11
Kenobi moved left to (9, 12) | Reward: -2.0 | Distance to food: 12
Kenobi moved right to (9, 13) | Reward: 2.0 | Distance to food: 11
Kenobi moved left to (9, 12) | Reward: -2.0 | Distance to food: 12
Kenobi moved down to (10, 12) | Reward: -2.0 | Distance to food: 13
Kenobi moved left to (10, 11) | Reward: -2.0 | Distance to food: 14
Kenobi moved left to (10, 10) | Reward: -2.0 | Distance to food: 15
Kenobi moved left to (10, 9) | Reward: -2.0 | Distance to food: 16
Kenobi moved left to (10, 8) | Reward: -2.0 | Distance to food: 17
Kenobi moved right to (10, 9) | Reward: 2.0 | Distance to food: 16
Kenobi moved left to (10, 8) | Reward: -2.0 | Distance to food: 17
Kenobi moved up to (9, 8) | Reward: 2.0 | Distance to food: 16
Kenobi moved left to (9, 7) | Reward: -2.0 | Distance to food: 17
Kenobi moved left to (9, 6) | Reward: -2.0 | Distance to food: 18
Kenobi moved up to (8, 6) | Reward: 2.0 | Distance to food: 17
Kenobi moved down to (9, 6) | Reward: -2.0 | Distance to food: 18
Kenobi moved right to (9, 7) | Reward: 2.0 | Distance to food: 17
Kenobi moved right to (9, 8) | Reward: 2.0 | Distance to food: 16
Kenobi moved right to (9, 9) | Reward: 2.0 | Distance to food: 15
Kenobi moved up to (8, 9) | Reward: 2.0 | Distance to food: 14
Kenobi moved left to (8, 8) | Reward: -2.0 | Distance to food: 15
Kenobi moved left to (8, 7) | Reward: -2.0 | Distance to food: 16
Kenobi moved left to (8, 6) | Reward: -2.0 | Distance to food: 17
Kenobi moved up to (7, 6) | Reward: 2.0 | Distance to food: 16
Kenobi moved down to (8, 6) | Reward: -2.0 | Distance to food: 17
Kenobi moved down to (9, 6) | Reward: -2.0 | Distance to food: 18
Kenobi moved down to (10, 6) | Reward: -2.0 | Distance to food: 19
Kenobi moved right to (10, 7) | Reward: 2.0 | Distance to food: 18
Kenobi moved up to (9, 7) | Reward: 2.0 | Distance to food: 17
Kenobi moved down to (10, 7) | Reward: -2.0 | Distance to food: 18
Kenobi moved right to (10, 8) | Reward: 2.0 | Distance to food: 17
Kenobi moved up to (9, 8) | Reward: 2.0 | Distance to food: 16
Kenobi moved left to (9, 7) | Reward: -2.0 | Distance to food:17
Kenobi moved left to (9, 6) | Reward: -2.0 | Distance to food: 18
Kenobi moved up to (8, 6) | Reward: 2.0 | Distance to food: 17
Kenobi moved right to (8, 7) | Reward: 2.0 | Distance to food: 16
Kenobi moved left to (8, 6) | Reward: -2.0 | Distance to food: 17
Kenobi moved left to (8, 5) | Reward: -2.0 | Distance to food: 18
Kenobi moved up to (7, 5) | Reward: 2.0 | Distance to food: 17
Kenobi moved right to (7, 6) | Reward: 2.0 | Distance to food: 16
Kenobi moved right to (7, 7) | Reward: 2.0 | Distanceto food: 15
Kenobi moved right to (7, 8) | Reward: 2.0 | Distance to food: 14
Kenobi moved right to (7, 9) | Reward: 2.0 | Distance to food: 13
Kenobi moved right to (7, 10) | Reward: 2.0 | Distance to food: 12
Kenobi moved up to (6, 10) | Reward: 2.0 | Distance to food: 11
Kenobi moved right to (6, 11) | Reward: 2.0 | Distance to food: 10
Kenobi moved up to (5, 11) | Reward: 2.0 | Distance to food: 9
Kenobi moved up to (4, 11) | Reward: 2.0 | Distance to food: 8
Kenobi moved up to (3, 11) | Reward: 2.0 | Distance to food: 7
Kenobi moved down to (4, 11) | Reward: -2.0 | Distance to food: 8
Kenobi moved down to (5, 11) | Reward: -2.0 | Distance to food: 9
Kenobi moved right to (5, 12) | Reward: 2.0 | Distance to food: 8
Kenobi moved up to (4, 12) | Reward: 2.0 | Distance to food: 7
Kenobi moved right to (4, 13) | Reward: 2.0 | Distance to food: 6
Kenobi moved down to (5, 13) | Reward: -2.0 | Distance to food: 7
Kenobi moved down to (6, 13) | Reward: -2.0 | Distance to food: 8
Kenobi moved left to (6, 12) | Rew: -2.0 | Distance to food: 9
Kenobi moved down to (7, 12) | Reward: -2.0 | Distance to food: 10
Kenobi moved left to (7, 11) | Reward: -2.0 | Distance to food: 11
Kenobi moved up to (6, 11) | Reward: 2.0 | Distance to food: 10
Kenobi moved left to (6, 10) | Reward: -2.0 | Distance to food: 11
Kenobi moved up to (5, 10) | Reward: 2.0 | Distance to food: 10
Kenobi moved down to (6, 10) | Reward: -2.0 | Distance to food: 11
Kenobi moved up to (5, 10) | Reward: 2.0 | Distance to food: 10
Kenobi moved right to (11) | Reward: 2.0 | Distance to food: 9
Kenobi moved up to (4, 11) | Reward: 2.0 | Distance to food: 8
Kenobi moved down to (5, 11) | Reward: -2.0 | Distance to food: 9
Kenobi moved right to (5, 12) | Reward: 2.0 | Distance to food: 8
Kenobi moved up to (4, 12) | Reward: 2.0 | Distance to food: 7
Kenobi moved right to (4, 13) | Reward: 2.0 | Distance to food: 6
Kenobi moved up to (3, 13) | Reward: 2.0 | Distance to food: 5
Kenobi moved down to (4, 13) | Reward: -2.0 | Distance to food: 6
Kenobi moved up to 3, 13) | Reward: 2.0 | Distance to food: 5
Kenobi moved right to (3, 14) | Reward: 2.0 | Distance to food: 4
Kenobi moved right to (3, 15) | Reward: 2.0 | Distance to food: 3
Kenobi moved down to (4, 15) | Reward: -2.0 | Distance to food: 4
